extracted_time_utc,filepath,duration,sample_rate,num_channels,md5,bit_rate,codec,tempocnn_bpm,key_temperley_predict,key_temperley_probability,key_krumhansl_predict,key_krumhansl_probability,key_edma_predict,key_edma_probability,loudness_ebur128_integrated_lufs,loudness_ebur128_range_lu,effnet_discogs_embeddings_mean,effnet_discogs_embeddings_std,effnet_discogs_embeddings_shape,music_cnn_embeddings_mean,music_cnn_embeddings_std,music_cnn_embeddings_shape,style_genre_discogs400,style_genre_discogs400_probability,vggish_voice,vggish_instrumental,effnet_discogs_danceable,effnet_discogs_not_danceable,emomusic_valence,emomusic_arousal
2025-02-09T22:37:08.680631+00:00,../data/raw/MusAV/audio_chunks/audio.004/03/03Fa0iZKskFFtxeOnuswDT.mp3,30.00002267573696,44100.0,2,,96000,mp3,149.0,E minor,0.6297327280044556,E minor,0.7496709823608398,E minor,0.5679274201393127,-6.736208915710449,0.8133230209350586,0.04677295684814453,0.12979938089847565,"(29, 1280)",-0.10850590467453003,4.413297176361084,"(19, 200)",Rock---Death Metal,0.13904377818107605,0.7514899373054504,0.24851003289222717,0.7797498106956482,0.220250204205513,0.024910762906074524,0.9750892519950867
2025-02-09T22:37:13.513314+00:00,../data/raw/MusAV/audio_chunks/audio.004/5I/5Iqn53LG42pzWd0TCsuUaa.mp3,30.00002267573696,44100.0,2,,96000,mp3,70.0,Eb major,0.7524979710578918,C minor,0.8081645369529724,C minor,0.9169946908950806,-18.225688934326172,3.140829086303711,0.03564620763063431,0.08516885340213776,"(29, 1280)",0.2954643666744232,2.3333027362823486,"(19, 200)",Electronic---Berlin-School,0.08811227232217789,0.3507547676563263,0.6492452025413513,0.5425989031791687,0.4574010968208313,0.5432456731796265,0.45675432682037354
2025-02-09T22:37:18.410073+00:00,../data/raw/MusAV/audio_chunks/audio.004/5I/5IPh4PdZxvip3QyN096LD9.mp3,30.00002267573696,44100.0,2,,96000,mp3,150.0,G major,0.8669600486755371,G major,0.8616573214530945,G major,0.8192034959793091,-9.309809684753418,2.090846061706543,0.05187560245394707,0.12904123961925507,"(29, 1280)",0.33845630288124084,2.2409205436706543,"(19, 200)",Reggae---Ragga,0.19683420658111572,0.986743152141571,0.013256818987429142,0.9814146161079407,0.018585339188575745,0.4804006516933441,0.5195993781089783
2025-02-09T22:37:23.320083+00:00,../data/raw/MusAV/audio_chunks/audio.004/5I/5i9on3V3H0bqfys76Nrve0.mp3,30.0,44100.0,2,,96000,mp3,105.0,A major,0.8839389681816101,A major,0.8910263180732727,A major,0.8874896764755249,-14.227166175842285,3.368281364440918,0.0291521605104208,0.08891040831804276,"(29, 1280)",0.38497859239578247,2.328165054321289,"(19, 200)",Rock---Pop Rock,0.08160095661878586,0.9490909576416016,0.050909023731946945,0.07268676906824112,0.9273132681846619,0.5005611777305603,0.4994387924671173
2025-02-09T22:37:28.226964+00:00,../data/raw/MusAV/audio_chunks/audio.004/6A/6AoEIaQgH6v9yJr493nNJI.mp3,30.0,44100.0,2,,96000,mp3,146.0,A minor,0.7486034035682678,A minor,0.7836316823959351,D minor,0.8527248501777649,-13.337875366210938,0.8007621765136719,0.041871216148138046,0.11995333433151245,"(29, 1280)",0.16201810538768768,3.1777143478393555,"(19, 200)",Rock---New Wave,0.18703922629356384,0.9409830570220947,0.05901696905493736,0.5992422103881836,0.4007578194141388,0.5283393859863281,0.47166064381599426
2025-02-09T22:37:33.164780+00:00,../data/raw/MusAV/audio_chunks/audio.004/6A/6A86Nhj7TZ2wc9Ews4XcCx.mp3,30.0,44100.0,2,,96000,mp3,134.0,C major,0.8214700818061829,C major,0.8955544233322144,C major,0.8666175603866577,-13.387081146240234,2.068239212036133,0.03133264556527138,0.10067664086818695,"(29, 1280)",0.4674520790576935,1.9065406322479248,"(19, 200)",Pop---Bollywood,0.0951342061161995,0.728385865688324,0.27161410450935364,0.30317917466163635,0.696820855140686,0.5060949921607971,0.4939049482345581
2025-02-09T22:37:38.146658+00:00,../data/raw/MusAV/audio_chunks/audio.004/0x/0xLtZB2hnARBtv4xoaUBxk.mp3,30.0,44100.0,2,,96000,mp3,143.0,C minor,0.5500330328941345,C major,0.7276458144187927,C minor,0.8430559039115906,-12.634647369384766,0.5011720657348633,0.05610857903957367,0.14616097509860992,"(29, 1280)",-0.3786580562591553,4.270024299621582,"(19, 200)",Electronic---Psy-Trance,0.4521569311618805,0.008719376288354397,0.9912806153297424,0.9967029690742493,0.003297035116702318,0.4000057280063629,0.5999942421913147
2025-02-09T22:37:43.071448+00:00,../data/raw/MusAV/audio_chunks/audio.004/0x/0x2oTsdRS7nbUidpXWOr3E.mp3,30.0,44100.0,2,,96000,mp3,90.0,Ab minor,0.6878893375396729,Ab major,0.7751345634460449,Ab minor,0.8766173124313354,-5.471160888671875,0.9616608619689941,0.053737543523311615,0.12909312546253204,"(29, 1280)",0.2106252908706665,3.246255397796631,"(19, 200)",Rock---Power Pop,0.22065012156963348,0.9932277798652649,0.006772225722670555,0.820099949836731,0.17990010976791382,0.4813880920410156,0.5186119079589844
2025-02-09T22:37:48.051201+00:00,../data/raw/MusAV/audio_chunks/audio.004/3W/3WpMKMwGVrGmtMOtsZmFpj.mp3,30.0,44100.0,2,,96000,mp3,158.0,F major,0.8497290015220642,D minor,0.9171584248542786,D minor,0.8487778306007385,-12.585245132446289,4.608726501464844,0.02893480472266674,0.1020413413643837,"(29, 1280)",0.16912205517292023,2.3068153858184814,"(19, 200)",Rock---Punk,0.07835617661476135,0.8798369765281677,0.12016300112009048,0.7853764295578003,0.2146235704421997,0.5152988433837891,0.48470112681388855
2025-02-09T22:37:53.036685+00:00,../data/raw/MusAV/audio_chunks/audio.004/5N/5NP9bhvIp2XGY3Xl0ICAub.mp3,30.00002267573696,44100.0,2,,96000,mp3,92.0,C major,0.8878969550132751,C major,0.830413818359375,C major,0.7393001317977905,-15.31286334991455,3.9237918853759766,0.03515171259641647,0.09459380805492401,"(29, 1280)",0.2315065711736679,2.3667213916778564,"(19, 200)",Classical---Neo-Classical,0.11899406462907791,0.017751818522810936,0.9822481870651245,0.019215673208236694,0.9807843565940857,0.5771773457527161,0.4228227138519287
2025-02-09T22:37:57.928126+00:00,../data/raw/MusAV/audio_chunks/audio.004/0Q/0QvwMclcv509XXHaV1XxxO.mp3,30.00002267573696,44100.0,2,,96000,mp3,128.0,G minor,0.619949221611023,G minor,0.8170960545539856,G minor,0.9128638505935669,-8.204383850097656,1.5531339645385742,0.03928549960255623,0.11641824245452881,"(29, 1280)",0.059327706694602966,2.807638645172119,"(19, 200)",Electronic---House,0.240979865193367,0.9699630737304688,0.030036915093660355,0.9999770522117615,2.300485721207224e-05,0.41974708437919617,0.5802528858184814
2025-02-09T22:38:03.066884+00:00,../data/raw/MusAV/audio_chunks/audio.004/6h/6hEINWDpPMqr3GH03D8Rvn.mp3,30.0,44100.0,2,,96000,mp3,134.0,C major,0.934737503528595,G major,0.8456587791442871,G major,0.8073715567588806,-6.921115875244141,2.3126378059387207,0.04540418088436127,0.117889903485775,"(29, 1280)",0.4654667377471924,2.36918568611145,"(19, 200)",Pop---Ballad,0.23524464666843414,0.9626572132110596,0.03734280541539192,0.12114663422107697,0.8788533806800842,0.45739009976387024,0.5426098704338074
2025-02-09T22:38:08.062312+00:00,../data/raw/MusAV/audio_chunks/audio.004/6h/6HGDiWasDHp1caiEnikweF.mp3,30.00002267573696,44100.0,2,,96000,mp3,92.0,G major,0.8967937231063843,G major,0.8620846271514893,G major,0.7951549291610718,-9.455465316772461,1.5494260787963867,0.03507550433278084,0.08266191184520721,"(29, 1280)",0.1878071427345276,2.303589105606079,"(19, 200)",Rock---Acoustic,0.17933423817157745,0.9845907688140869,0.01540923211723566,0.007939634844660759,0.9920603632926941,0.5713406205177307,0.4286593496799469
2025-02-09T22:38:12.962812+00:00,../data/raw/MusAV/audio_chunks/audio.004/6h/6HFKoAMeU1YlgTbkdkA5AD.mp3,30.00002267573696,44100.0,2,,96000,mp3,146.0,F major,0.6553887128829956,D minor,0.7533149719238281,D minor,0.9019197821617126,-11.99577808380127,3.007472038269043,0.027238281443715096,0.07158441096544266,"(29, 1280)",0.1797010451555252,2.385406494140625,"(19, 200)",Electronic---Ambient,0.19025449454784393,0.030693907290697098,0.9693061113357544,0.8469706177711487,0.1530294120311737,0.4648168087005615,0.5351831912994385
2025-02-09T22:38:17.897781+00:00,../data/raw/MusAV/audio_chunks/audio.004/3Y/3Yau2PNXA39ZSqhFryoS9o.mp3,30.0,44100.0,2,,96000,mp3,130.0,Bb major,0.8196972608566284,G minor,0.7935963273048401,G minor,0.8557374477386475,-9.509012222290039,0.5227289199829102,0.038744743913412094,0.1155301108956337,"(29, 1280)",-0.2748628556728363,3.0541486740112305,"(19, 200)",Electronic---Tech Trance,0.15248101949691772,0.30407604575157166,0.6959239840507507,0.9997844696044922,0.0002155195688828826,0.4903384745121002,0.5096615552902222
2025-02-09T22:38:22.823615+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6OVHagcQfOaENfbaah71qN.mp3,30.00002267573696,44100.0,2,,96000,mp3,126.0,F major,0.8754934072494507,D minor,0.8411944508552551,D minor,0.8468296527862549,-8.680399894714355,1.4862499237060547,0.034455642104148865,0.0968736931681633,"(29, 1280)",0.3790633976459503,2.375760078430176,"(19, 200)",Rock---Indie Rock,0.18958400189876556,0.7565895318984985,0.24341045320034027,0.24209465086460114,0.7579053640365601,0.473113089799881,0.5268868803977966
2025-02-09T22:38:27.764001+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6oAC6jjtklofa5Du1dhetx.mp3,30.0,44100.0,2,,96000,mp3,116.0,Bb major,0.9154860973358154,Bb major,0.8991208076477051,Bb major,0.8025009632110596,-9.938335418701172,9.849435806274414,0.03271796181797981,0.09107519686222076,"(29, 1280)",0.25498872995376587,2.3339896202087402,"(19, 200)",Rock---Alternative Rock,0.08584113419055939,0.9339877963066101,0.06601220369338989,0.43898805975914,0.5610119700431824,0.46422719955444336,0.5357728004455566
2025-02-09T22:38:32.640326+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6OMvXj9qqF5mdzAR4SsKNy.mp3,30.0,44100.0,2,,96000,mp3,100.0,Ab major,0.8492790460586548,F minor,0.8323112726211548,F minor,0.8884090781211853,-8.495162963867188,1.562525749206543,0.04256212338805199,0.1350983828306198,"(29, 1280)",0.3289240896701813,2.4392898082733154,"(19, 200)","Folk, World, & Country---Zouk",0.2972186207771301,0.9961407780647278,0.0038592214696109295,0.9981621503829956,0.0018377917585894465,0.46923577785491943,0.5307642221450806
2025-02-09T22:38:37.728220+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6osmkISyp9xIKTJWYtEy2Q.mp3,30.00002267573696,44100.0,2,,96000,mp3,123.0,A minor,0.6406847834587097,A major,0.7911775708198547,A major,0.8816566467285156,-8.95698070526123,2.078902244567871,0.028566351160407066,0.08587616682052612,"(29, 1280)",0.18724587559700012,2.1699740886688232,"(19, 200)",Rock---Indie Rock,0.12245587259531021,0.8057815432548523,0.1942184418439865,0.10566633939743042,0.8943336606025696,0.48391035199165344,0.5160896182060242
2025-02-09T22:38:42.818195+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6OJqnmLYniDk02xclHIWs1.mp3,30.0,44100.0,2,,96000,mp3,116.0,C major,0.5277293920516968,D minor,0.7120568156242371,G major,0.7511550188064575,-13.072137832641602,1.2175369262695312,0.029037917032837868,0.08497581630945206,"(29, 1280)",0.35182154178619385,2.1355843544006348,"(19, 200)",Funk / Soul---Funk,0.0537894107401371,0.9684968590736389,0.03150317445397377,0.9925836324691772,0.007416367530822754,0.5059495568275452,0.49405041337013245
2025-02-09T22:38:47.752835+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6OIVr3izJBrfGNLjHVXkvU.mp3,30.00002267573696,44100.0,2,,96000,mp3,72.0,E major,0.8259013295173645,E major,0.9158706068992615,E major,0.8940163254737854,-7.095473289489746,1.4148139953613281,0.047833558171987534,0.11801369488239288,"(29, 1280)",0.37341684103012085,2.2812018394470215,"(19, 200)",Hip Hop---Cloud Rap,0.22910797595977783,0.9594648480415344,0.04053519666194916,0.842396080493927,0.157603919506073,0.4822666049003601,0.5177333950996399
2025-02-09T22:38:53.085145+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6oq4dspH3sjmAWm3QaViSW.mp3,30.00002267573696,44100.0,2,,96000,mp3,70.0,E major,0.7894428968429565,E major,0.9568209648132324,E major,0.9266565442085266,-5.225210189819336,1.8785481452941895,0.03626159578561783,0.09624643623828888,"(29, 1280)",0.20802946388721466,2.5397067070007324,"(19, 200)",Pop---K-pop,0.144249826669693,0.9974850416183472,0.00251495698466897,0.6030154228210449,0.3969845473766327,0.48017778992652893,0.5198221802711487
2025-02-09T22:38:58.414534+00:00,../data/raw/MusAV/audio_chunks/audio.004/6O/6O4629SCysr8RM9maakbFa.mp3,30.0,44100.0,2,,96000,mp3,174.0,Bb minor,0.7127751111984253,F major,0.7771580219268799,F major,0.7773191928863525,-5.864388465881348,1.7730002403259277,0.07095871865749359,0.16613295674324036,"(29, 1280)",0.09770286083221436,2.6274588108062744,"(19, 200)",Electronic---Drum n Bass,0.41942498087882996,0.6773731112480164,0.32262688875198364,0.9999940991401672,5.937823516433127e-06,0.42902660369873047,0.5709733963012695
2025-02-09T22:39:03.473459+00:00,../data/raw/MusAV/audio_chunks/audio.004/0V/0VU6SJczO0jJEDfUq4qKTy.mp3,30.0,44100.0,2,,96000,mp3,131.0,A minor,0.5986985564231873,A major,0.7483228445053101,A minor,0.875217854976654,-6.389859199523926,0.3865694999694824,0.04393862187862396,0.12416297197341919,"(29, 1280)",0.1949547678232193,3.458836555480957,"(19, 200)",Rock---Heavy Metal,0.22222265601158142,0.21643927693367004,0.7835607528686523,0.10683222860097885,0.8931677937507629,0.38899117708206177,0.6110088229179382
2025-02-09T22:39:08.471730+00:00,../data/raw/MusAV/audio_chunks/audio.004/0V/0V6GwoDnuJWSA1F2a5d6co.mp3,30.00002267573696,44100.0,2,,96000,mp3,110.0,E major,0.8150144219398499,E major,0.9197928309440613,E major,0.9404439330101013,-13.25433349609375,2.909120559692383,0.03409678116440773,0.09504342824220657,"(29, 1280)",0.39035388827323914,2.159691333770752,"(19, 200)",Blues---Modern Electric Blues,0.055852051824331284,0.8502863049507141,0.14971372485160828,0.08905749022960663,0.9109424948692322,0.48173609375953674,0.5182638764381409
2025-02-09T22:39:13.999574+00:00,../data/raw/MusAV/audio_chunks/audio.004/69/69OWKefWyTjEtCHsalCty5.mp3,30.00002267573696,44100.0,2,,96000,mp3,153.0,Ab minor,0.45752450823783875,Ab major,0.6844726800918579,Ab minor,0.7451074719429016,-9.85529613494873,0.5996637344360352,0.031120287254452705,0.0895664170384407,"(29, 1280)",-0.027665860950946808,3.2596378326416016,"(19, 200)",Electronic---Ambient,0.27722129225730896,0.011370573192834854,0.9886294007301331,0.6867961287498474,0.31320393085479736,0.614798367023468,0.3852016031742096
2025-02-09T22:39:19.893293+00:00,../data/raw/MusAV/audio_chunks/audio.004/0L/0LZxiFjxNrFTpzSRfrbP9P.mp3,30.00002267573696,44100.0,2,,96000,mp3,104.0,C major,0.9286984801292419,C major,0.942455530166626,C major,0.8796157240867615,-19.67331314086914,3.845243453979492,0.03209590166807175,0.0943312868475914,"(29, 1280)",0.24388079345226288,2.1235928535461426,"(19, 200)",Stage & Screen---Score,0.15236373245716095,0.17863324284553528,0.8213667869567871,0.003866689745336771,0.9961333274841309,0.5156428217887878,0.48435717821121216
2025-02-09T22:39:25.183484+00:00,../data/raw/MusAV/audio_chunks/audio.004/5z/5zrTtd46pOxPLhJ0hpXOpM.mp3,30.0,44100.0,2,,96000,mp3,128.0,C minor,0.7294063568115234,C minor,0.9650723934173584,C minor,0.9765431880950928,-9.529410362243652,1.5520505905151367,0.045042626559734344,0.11172601580619812,"(29, 1280)",-0.18638117611408234,3.103018283843994,"(19, 200)",Electronic---Techno,0.1855781525373459,0.028095759451389313,0.9719042181968689,0.9978139400482178,0.0021860813722014427,0.5153079628944397,0.4846920371055603
2025-02-09T22:39:30.122257+00:00,../data/raw/MusAV/audio_chunks/audio.004/3C/3cwU49d5wveQvKoRybHnan.mp3,30.00002267573696,44100.0,2,,96000,mp3,102.0,F minor,0.8592517971992493,F minor,0.9118974804878235,F minor,0.8974560499191284,-15.005443572998047,2.532258987426758,0.041194867342710495,0.09937374293804169,"(29, 1280)",0.26558002829551697,1.7683758735656738,"(19, 200)",Children's---Nursery Rhymes,0.1523658037185669,0.9848296046257019,0.015170448459684849,0.22700072824954987,0.7729992866516113,0.5467873811721802,0.4532126188278198
2025-02-09T22:39:35.139223+00:00,../data/raw/MusAV/audio_chunks/audio.004/3C/3C2774Qyx0zCfHWzdDcYjX.mp3,30.00002267573696,44100.0,2,,96000,mp3,101.0,F minor,0.5743472576141357,F minor,0.5887492895126343,C minor,0.6727529168128967,-9.93988037109375,0.7846126556396484,0.02462145872414112,0.08221425861120224,"(29, 1280)",0.19170264899730682,2.189619541168213,"(19, 200)",Non-Music---Religious,0.2022772580385208,0.9926112294197083,0.0073888273909688,0.027304882183670998,0.9726951122283936,0.5176658034324646,0.482334166765213
